energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_album_name,playlist_name,track_id,track_name,track_album_release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,id,playlist_subgenre,type,playlist_id
0.501,144.438,0.5,pop,-8.284,0.26,0.623,Soft Cell,4,0.0376,79,Non-Stop Erotic Cabaret,Throwback Party,0cGG2EouYCEEC3xfa0tDFV,Tainted Love,1981-01-01,0,3KFWViJ1wIHAdOVLFTVzjD,0,0,153800,0.462,0cGG2EouYCEEC3xfa0tDFV,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.739,118.99,0.822,pop,-4.541,0.181,0.745,"Lady Gaga, Colby O'Donis",4,0.0311,79,The Fame,Throwback Party,1dzQoRqT5ucxXVaAhTcT0J,Just Dance,2008-01-01,4.28E-05,1qwlxZTNLe1jq3b0iidlue,0,1,241933,0.0264,1dzQoRqT5ucxXVaAhTcT0J,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.857,128.024,0.414,pop,-4.078,0.343,0.348,"Calvin Harris, John Newman",4,0.0808,79,Motion,Throwback Party,07nH4ifBxUB4lZcsf44Brn,Blame (feat. John Newman),2014-10-31,0.00574,48zisMeiXniWLzOQghbPqS,0,0,212960,0.0287,07nH4ifBxUB4lZcsf44Brn,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.574,125.18,0.613,pop,-7.961,0.38,0.755,"50 Cent, Olivia",5,0.467,78,The Massacre,Throwback Party,5D2mYZuzcgjpchVY1pmTPh,Candy Shop,2005-03-03,3.13E-05,2pidzXTaHV4WaIJYRxKDCH,1,11,209107,0.0253,5D2mYZuzcgjpchVY1pmTPh,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.491,119.528,0.749,pop,-9.655,0.159,0.536,ABBA,4,0.0403,78,Voulez-Vous,Throwback Party,3vkQ5DAB1qQMYO4Mr9zJN6,Gimme! Gimme! Gimme! (A Man After Midnight),1979-01-01,0.00899,7iLuHJkrb9KHPkMgddYigh,1,10,292613,0.02,3vkQ5DAB1qQMYO4Mr9zJN6,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.84,129.042,0.612,pop,-3.145,0.116,0.438,"Swedish House Mafia, John Martin",4,0.0509,78,Don't You Worry Child,Throwback Party,2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child - Radio Edit,2012-09-14,0,3RKhRsifs4RWrqvWV1YpPY,0,11,212862,0.112,2V65y3PX4DkRhy1djlxd9p,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.815,123.063,0.636,pop,-5.098,0.163,0.636,"Robin Schulz, Francesco Yates",4,0.0581,78,Sugar,Throwback Party,5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),2015-09-25,0,5XyJzEROSmup2TcWmVjTIt,0,5,219043,0.0185,5tf1VVWniHgryyumXyJM7w,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.714,100.972,0.892,pop,-6.055,0.0521,0.817,Justin Timberlake,4,0.141,78,Justified,Throwback Party,1AWQoqb9bSvzTjaLralEkT,Rock Your Body,2002-11-04,0.000234,6QPkyl04rXwTGlGlcYaRoW,0,4,267267,0.201,1AWQoqb9bSvzTjaLralEkT,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.814,124.921,0.707,pop,-4.509,0.168,0.717,Rihanna,4,0.0577,78,Good Girl Gone Bad: Reloaded,Throwback Party,2VOomzT6VavJOGBeySqaMc,Disturbia,2008-06-02,0,3JSWZWeTHF4HDGt5Eozdy7,0,11,238627,0.0861,2VOomzT6VavJOGBeySqaMc,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.917,132.975,0.652,pop,-6.72,0.0509,0.459,Cher,4,0.0548,78,Believe,Throwback Party,2goLsvvODILDzeeiT4dAoR,Believe,1998-01-01,0,0jZfbz0dNfDjPSg0hYJNth,1,6,239027,0.0082,2goLsvvODILDzeeiT4dAoR,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.844,131.459,0.729,pop,-8.824,0.0604,0.777,"Elton John, Kiki Dee",4,0.0344,78,Rock Of The Westies,Throwback Party,7HW5WIw7ZgZORCzUxv5gW5,Don't Go Breaking My Heart,1975-10-24,2.87E-06,4ObsEU7mIXbo2n9A31yfds,1,5,275440,0.149,7HW5WIw7ZgZORCzUxv5gW5,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.563,126.007,0.766,pop,-7.516,0.115,0.964,Kylie Minogue,4,0.0339,78,Fever,Throwback Party,3E7ZwUMJFqpsDOJzEkBrQ7,Can't Get You out of My Head,2001-10-01,0.683,4WzTXHp8bVKkKNu3UQ2Fqu,0,9,230640,0.0263,3E7ZwUMJFqpsDOJzEkBrQ7,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.6,125.04,0.951,pop,-4.675,0.0712,0.822,Sean Paul,4,0.0685,78,The Trinity,Throwback Party,0k2GOhqsrxDTAbFFSdNJjT,Temperature,2005-09-26,0,32Bu3ETQhR1PFCj3ndDlYf,0,0,218573,0.106,0k2GOhqsrxDTAbFFSdNJjT,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.726,121.981,0.503,pop,-5.456,0.0895,0.529,"Disclosure, Sam Smith",4,0.167,78,Settle (Special Edition),Throwback Party,51ODNNDZm21HU7wI7cccRr,Latch,2013-06-03,7.98E-05,7bdjtx1RTkWoSoOaIl7a8E,1,1,255632,0.0159,51ODNNDZm21HU7wI7cccRr,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.736,127.999,0.579,pop,-3.863,0.198,0.613,Avicii,4,0.0527,78,Stories,Throwback Party,2P4OICZRVAQcYAV2JReRfj,Waiting For Love,2015-10-02,0,7dqftJ3kas6D0VAdmt3k3V,0,6,230613,0.31,2P4OICZRVAQcYAV2JReRfj,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.777,130.003,0.73,pop,-5.194,0.0691,0.575,"Jennifer Lopez, Pitbull",4,0.0496,78,Love?,Throwback Party,3C0nOe05EIt1390bVABLyN,On The Floor,2011-04-29,0.000486,3sysiYphqNRQw7VKLCg1yE,0,3,284867,0.105,3C0nOe05EIt1390bVABLyN,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.783,105.39,0.554,pop,-5.852,0.631,0.813,Dolly Parton,4,0.0457,78,9 To 5 And Odd Jobs,Throwback Party,4w3tQBXhn5345eUXDGBWZG,9 to 5,1980-01-01,1.54E-06,64Ky1tqKPfwxhJs6msphWd,1,6,162467,0.416,4w3tQBXhn5345eUXDGBWZG,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.551,92.887,0.911,pop,-3.75,0.0863,0.969,Mary J. Blige,4,0.045,78,No More Drama,Throwback Party,3aw9iWUQ3VrPQltgwvN9Xu,Family Affair,2001-08-28,4.35E-05,5QJmKwPveBV4IwLlo4OcG4,0,8,265867,0.133,3aw9iWUQ3VrPQltgwvN9Xu,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.8,160.078,0.647,pop,-5.384,0.334,0.942,Taylor Swift,4,0.165,78,1989 (Deluxe),Throwback Party,0cqRj7pUJDkTCEsJkx8snD,Shake It Off,2014-01-01,0,1yGbNOtRIgdIiGHOEBaZWf,1,7,219200,0.0647,0cqRj7pUJDkTCEsJkx8snD,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.64,99.017,0.779,pop,-8.415,0.101,0.499,Rihanna,4,0.159,78,Music Of The Sun,Throwback Party,4TsmezEQVSZNNPv5RJ65Ov,Pon de Replay,2005-08-29,0.000766,4FyGpObwABjn0o8Tdp7AZz,1,7,246960,0.000155,4TsmezEQVSZNNPv5RJ65Ov,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.808,126.041,0.72,pop,-5.627,0.0634,0.869,Modjo,4,0.0379,77,Modjo (Remastered),Throwback Party,49X0LAl6faAusYq02PRAY6,Lady - Hear Me Tonight,2001-01-01,0.0293,0vwDxngkhZuwNbcxzebCXI,1,6,307154,0.00793,49X0LAl6faAusYq02PRAY6,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.625,93.764,0.798,pop,-9.689,0.103,0.858,Ace of Base,4,0.0548,77,The Sign,Throwback Party,6kWJvPfC4DgUpRsXKNa9z9,All That She Wants,1993-12-24,7.98E-05,5UwIyIyFzkM7wKeGtRJPgB,1,11,211213,0.00547,6kWJvPfC4DgUpRsXKNa9z9,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.86,127.075,0.608,pop,-5.324,0.262,0.437,"Flo Rida, Sia",4,0.0554,77,Wild Ones,Throwback Party,1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia),2012-06-22,0,7eLwoxxWs6lfkVYJGkGNbk,0,5,232947,0.0991,1NpW5kyvO4XrNJ3rnfcNy3,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.811,116.047,0.794,pop,-8.966,0.101,0.862,"Daft Punk, Pharrell Williams, Nile Rodgers",4,0.038,77,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Throwback Party,2Foc5Q5nqNiosCNqttzHof,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],2013-04-19,1.07E-06,2ePFIvZKMe8zefATp9ofFA,0,6,248413,0.0426,2Foc5Q5nqNiosCNqttzHof,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.889,126.04,0.584,pop,-5.941,0.309,0.464,Avicii,4,0.0343,77,Levels,Throwback Party,5UqCQaDshqbIk3pkhy4Pjg,Levels - Radio Edit,2011-10-28,0.828,1OEGfToF7QbjUgyxMAnGXg,0,1,199907,0.0462,5UqCQaDshqbIk3pkhy4Pjg,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.654,117.046,0.92,pop,-3.051,0.036,0.847,Michael Jackson,4,0.0401,77,Thriller 25 Super Deluxe Edition,Throwback Party,5ChkMS8OtdzJeqyybCc9R5,Billie Jean,2008-02-08,0.0153,1C2h7mLntPSeVYciMRTF4a,0,11,293827,0.0236,5ChkMS8OtdzJeqyybCc9R5,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.758,135.956,0.673,pop,-3.632,0.341,0.542,"Pitbull, Christina Aguilera",4,0.158,77,Global Warming: Meltdown (Deluxe Version),Throwback Party,0Hf4aIJpsN4Os2f0y0VqWl,Feel This Moment (feat. Christina Aguilera),2012-01-01,0,2F7tejLHzTqFq2XLol9ZGy,1,7,229507,0.039,0Hf4aIJpsN4Os2f0y0VqWl,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.716,94.379,0.535,pop,-5.025,0.659,0.901,Joan Jett & the Blackhearts,4,0.0431,77,I Love Rock 'N' Roll (Expanded Edition),Throwback Party,2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,1981-11-18,0,555qwe1qUgLdee80TZ2CQt,1,4,175173,0.326,2Cdvbe2G4hZsnhNMKyGrie,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.77,99.165,0.646,pop,-6.596,0.0715,0.681,"Beyoncé, JAY-Z",4,0.226,77,Dangerously In Love,Throwback Party,5IVuqXILoxVWvWEPm82Jxr,Crazy In Love (feat. Jay-Z),2003-06-24,0,6oxVabMIqCMJRYN1GqR3Vf,0,2,236133,0.00249,5IVuqXILoxVWvWEPm82Jxr,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.927,123.962,0.631,pop,-2.787,0.148,0.465,"Calvin Harris, Rihanna",4,0.0332,77,This Is What You Came For,Throwback Party,0azC730Exh71aQlOt9Zj3y,This Is What You Came For,2016-04-29,0.119,3pEgGUv379EDinvg1TN7Kt,0,9,222160,0.199,0azC730Exh71aQlOt9Zj3y,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.922,146.078,0.641,pop,-4.457,0.0862,0.847,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",4,0.0786,76,The Heist,Throwback Party,3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us (feat. Ray Dalton),2012-10-09,0,76FXHQhTuT4QMIxfL09gX8,1,2,258343,0.0291,3bidbhpOYeV4knp8AIu8Xn,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.716,125.006,0.747,pop,-2.457,0.251,0.751,Nicki Minaj,4,0.0751,76,Pink Friday: Roman Reloaded The Re-Up (Explicit Version),Throwback Party,2EBCVPNAG46nbgs6jXPGvv,Starships,2012-01-01,0,22F5ZYY1sxoJjk6HzZfmC1,0,11,210627,0.135,2EBCVPNAG46nbgs6jXPGvv,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.646,88.634,0.867,pop,-4.674,0.279,0.67,"Blackstreet, Dr. Dre, Queen Pen",4,0.288,76,Another Level,Throwback Party,6MdqqkQ8sSC0WB4i8PyRuQ,No Diggity,1996-09-09,0,2zGZLQiFl9UubtrVmtIkbi,0,1,304600,0.303,6MdqqkQ8sSC0WB4i8PyRuQ,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.87,109.901,0.597,pop,-11.97,0.0678,0.944,Katrina & The Waves,4,0.0371,76,Katrina & The Waves,Throwback Party,05wIrZSwuaVWhcv5FfqeH0,Walking On Sunshine,1985-01-01,0.166,1UQG78YJjaBySRMh0A8Uw7,1,10,238733,0.0119,05wIrZSwuaVWhcv5FfqeH0,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.869,127.966,0.616,pop,-3.911,0.064,0.473,"Flo Rida, David Guetta",4,0.0327,76,Only One Flo (Part 1),Throwback Party,6ebkx7Q5tTxrCxKq4GYj0Y,Club Can't Handle Me (feat. David Guetta),2010-11-24,0,1TwNATuAqnNjTd5BSvFZlS,1,0,234560,0.0283,6ebkx7Q5tTxrCxKq4GYj0Y,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.855,120.05,0.67,pop,-3.035,0.335,0.648,"Pitbull, Chris Brown",4,0.0499,77,Planet Pit (Deluxe Version),Throwback Party,62zFEHfAYl5kdHYOivj4BC,International Love (feat. Chris Brown),2011-06-17,0,4rG0MhkU6UojACJxkMHIXB,0,0,227280,0.0124,62zFEHfAYl5kdHYOivj4BC,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.748,137.547,0.749,pop,-7.011,0.469,0.827,ABBA,4,0.0323,76,Abba,Throwback Party,2TxCwUlqaOH3TIyJqGgR91,Mamma Mia,1975-01-01,0.000443,1kM6xcSYO5ASJaWgygznL7,1,2,213267,0.295,2TxCwUlqaOH3TIyJqGgR91,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.738,117.656,0.731,pop,-8.125,0.214,0.958,The Human League,4,0.0377,76,Dare!,Throwback Party,3L7RtEcu1Hw3OXrpnthngx,Don't You Want Me,1981-01-01,0,3ls7tE9D2SIvjTmRuEtsQY,0,9,236920,0.184,3L7RtEcu1Hw3OXrpnthngx,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.83,113.03,0.666,pop,-5.715,0.191,0.702,Justin Timberlake,4,0.0751,76,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Throwback Party,6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",2016-05-06,0,40LbnfieVTWtHrK24WQeEB,1,0,236002,0.0123,6JV2JOEocMgcZxYSZelKcc,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.756,131.715,0.802,pop,-10.791,0.0521,0.963,"Earth, Wind & Fire, The Emotions",4,0.0349,76,I Am,Throwback Party,6ztstiyZL6FXzh4aG46ZPD,Boogie Wonderland,1979-06,0.00765,4RLVTxnuVN5ZWZqBFnaaQt,0,2,288293,0.0843,6ztstiyZL6FXzh4aG46ZPD,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.915,126.094,0.544,pop,-3.405,0.115,0.51,"Calvin Harris, Alesso, Hurts",4,0.0841,76,Motion,Throwback Party,4J7CKHCF3mdL4diUsmW8lq,Under Control (feat. Hurts),2014-10-31,0.000914,48zisMeiXniWLzOQghbPqS,1,8,184280,0.129,4J7CKHCF3mdL4diUsmW8lq,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.86,93.989,0.737,pop,-2.652,0.0574,0.656,"Daddy Yankee, Snow",4,0.0593,76,Con Calma,Throwback Party,5w9c2J52mkdntKOmRLeM2m,Con Calma,2019-01-24,1.94E-06,1otwHKoQ5KPaiekpYk4tWh,0,8,193227,0.11,5w9c2J52mkdntKOmRLeM2m,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.851,126.885,0.722,pop,-3.873,0.108,0.452,The Wanted,4,0.0639,76,Battleground (Deluxe Edition),Throwback Party,5yDL13y5giogKs2fSNf7sj,Glad You Came,2011-01-01,0,2hnaJ8ktG2FSP1EthsCo6N,0,7,197936,0.0319,5yDL13y5giogKs2fSNf7sj,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.809,98.007,0.723,pop,-3.081,0.565,0.274,"Major Lazer, MØ, DJ Snake",4,0.0625,76,Peace Is The Mission : Extended,Throwback Party,2YWjW3wwQIBLNhxWKBQd16,Lean On (feat. MØ & DJ Snake),2015-11-27,0.00123,2U0b5MfkMUgzdvRUI69mya,0,7,176561,0.00346,2YWjW3wwQIBLNhxWKBQd16,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.89,128.011,0.706,pop,-4.444,0.306,0.684,Flo Rida,4,0.0688,76,Wild Ones,Throwback Party,2LEF1A8DOZ9wRYikWgVlZ8,Good Feeling,2012-06-22,0.00286,7eLwoxxWs6lfkVYJGkGNbk,0,1,248133,0.0588,2LEF1A8DOZ9wRYikWgVlZ8,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.593,119.958,0.79,pop,-9.204,0.065,0.72,Stromae,4,0.0776,75,Cheese,Throwback Party,2GYHyAoLWpkxLVa4oYTVko,Alors on danse - Radio Edit,2010-01-01,0.00202,4kEbcH3VT6NYfpv8Wkkk80,0,1,206067,0.0983,2GYHyAoLWpkxLVa4oYTVko,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.766,127.975,0.735,pop,-4.485,0.108,0.6,"Rihanna, Calvin Harris",4,0.0383,75,Talk That Talk,Throwback Party,0U10zFw4GlBacOy9VDGfGL,We Found Love,2011-11-19,0.00141,1Kw1bVd07oRqcjrcjQKC8T,1,1,215227,0.025,0U10zFw4GlBacOy9VDGfGL,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.835,129.981,0.572,pop,-6.219,0.0702,0.795,Van Halen,4,0.0317,75,1984 (Remastered),Throwback Party,7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remaster,1984-01-04,0.000377,3REUXdj5OPKhuDTrTtCBU0,1,0,241600,0.171,7N3PAbqfTjSEU1edb2tY8j,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.872,126.05,0.56,pop,-4.269,0.371,0.682,"Owl City, Carly Rae Jepsen",4,0.14,75,The Midsummer Station,Throwback Party,1kPpge9JDLpcj15qgrPbYX,Good Time,2012-08-17,6.98E-06,7gTFf2EWBONpjKVjpWbs5p,1,3,205933,0.0239,1kPpge9JDLpcj15qgrPbYX,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.751,91.031,0.706,pop,-6.323,0.168,0.195,Iyaz,4,0.0708,75,Replay,Throwback Party,4E5P1XyAFtrjpiIxkydly4,Replay,2009-08-18,0,44hyrGuZKAvITbmrlhryf8,1,9,182307,0.173,4E5P1XyAFtrjpiIxkydly4,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.702,129.948,0.686,pop,-5.325,0.204,0.29,"Ariana Grande, Zedd",4,0.0455,75,My Everything (Deluxe),Throwback Party,12KUFSHFgT0XCoiSlvdQi4,Break Free,2014-08-22,4.46E-05,6EVYTRG1drKdO8OnIQBeEj,0,7,214840,0.00637,12KUFSHFgT0XCoiSlvdQi4,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.861,128.99,0.704,pop,-4.221,0.0992,0.636,"Gala, Molella, Phil Jay",4,0.0493,75,Come Into My Life (The Album),Throwback Party,3u5N55tHf7hXATSQrjBh2q,"Freed From Desire - prod. Molella, Phil Jay",1997-11-17,0.0615,3vcwGUl0WiJVssOR1dXEbe,0,2,213394,0.587,3u5N55tHf7hXATSQrjBh2q,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.655,122.49,0.572,pop,-7.027,0.0901,0.392,Irene Cara,4,0.0344,75,What a Feelin',Throwback Party,3cbV252akVZInSvJk7jAYX,Flashdance...What a Feeling - Radio Edit,1983-11-02,3.41E-06,0BK4XIgJ3AublHWN48vNzS,0,7,237053,0.00579,3cbV252akVZInSvJk7jAYX,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.7,101.875,0.85,pop,-6.49,0.244,0.724,"Nelly, City Spud",4,0.0478,75,Country Grammar,Throwback Party,3Gf5nttwcX9aaSQXRWidEZ,Ride Wit Me,2000-06-27,1.66E-06,5v7Icroz1sQsK2sQyLrWzE,1,7,291782,0.0607,3Gf5nttwcX9aaSQXRWidEZ,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.807,174.06,0.622,pop,-6.752,0.306,0.892,Lou Bega,4,0.408,75,A Little Bit of Mambo,Throwback Party,6x4tKaOzfNJpEJHySoiJcs,Mambo No. 5 (a Little Bit of...),1999-07-19,0,13BmLGhVCLBn3XzKB8HIai,0,5,220293,0.103,6x4tKaOzfNJpEJHySoiJcs,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.697,122.746,0.613,pop,-8.618,0.332,0.476,Daft Punk,4,0.133,74,Discovery,Throwback Party,0DiWol3AO6WpXZgp0goxAV,One More Time,2001-03-12,0,2noRn2Aes5aoNVsU6iWThc,1,2,320357,0.0194,0DiWol3AO6WpXZgp0goxAV,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.648,125.035,0.869,pop,-8.698,0.126,0.9,"Earth, Wind & Fire",4,0.0633,75,Raise!,Throwback Party,3koCCeSaVUyrRo3N2gHrd8,Let's Groove,1981-11-14,2.17E-05,1hj1SYbJYdXloRiSjsCLXg,0,11,339320,0.121,3koCCeSaVUyrRo3N2gHrd8,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.843,117.662,0.529,pop,-6.908,0.0608,0.188,Europe,4,0.0616,74,The Final Countdown (Expanded Edition),Throwback Party,3MrRksHupTVEQ7YbA0FsZK,The Final Countdown,1986-01-01,0.000827,5Jkd47JEaCU1g4DcGBnHm3,0,6,310333,0.0628,3MrRksHupTVEQ7YbA0FsZK,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.832,107.657,0.794,pop,-4.862,0.203,0.871,Shakira,4,0.0407,74,Laundry Service,Throwback Party,2lnzGkdtDj5mtlcOW2yRtG,"Whenever, Wherever",2001-11-13,1.14E-05,4DyMK9x2gnmRkRa16zHaEV,0,1,196160,0.237,2lnzGkdtDj5mtlcOW2yRtG,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.954,128.016,0.627,pop,-4.804,0.292,0.312,"Alex Gaudino, Crystal Waters",4,0.0425,74,Destination Calabria,Throwback Party,5TmFTHZp7HjBXjjsFvCY6h,Destination Calabria - Radio Edit,2007-02-19,0.000814,4sRexfGVnXMBJ1k5RW5WT8,1,2,223112,0.0015,5TmFTHZp7HjBXjjsFvCY6h,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.853,108.016,0.731,pop,-4.219,0.268,0.605,Backstreet Boys,4,0.0363,74,Backstreet's Back,Throwback Party,1di1BEgJYzPvXUuinsYJGP,Everybody (Backstreet's Back) - Radio Edit,1997-08-12,0,2U9ONknz1iFEK9drEKLx8v,0,10,225360,0.0352,1di1BEgJYzPvXUuinsYJGP,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.842,111.038,0.625,pop,-5.285,0.181,0.26,Madonna,4,0.0376,74,Celebration (double disc version),Throwback Party,1z3ugFmUKoCzGsI6jdY4Ci,Like a Prayer,2009-09-18,2.12E-05,43lok9zd7BW5CoYkXZs7S0,1,5,342680,0.264,1z3ugFmUKoCzGsI6jdY4Ci,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.842,132.032,0.706,pop,-3.956,0.0688,0.861,Katy Perry,4,0.0417,74,One Of The Boys,Throwback Party,0iGckQFyv6svOfAbAY9aWJ,Hot N Cold,2008-06-17,0,3OALgjCs6Lqw41853v4wEQ,1,7,220227,7.73E-05,0iGckQFyv6svOfAbAY9aWJ,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.928,172.656,0.614,pop,-4.806,0.0845,0.879,*NSYNC,4,0.0516,74,No Strings Attached,Throwback Party,4r8lRYnoOGdEi6YyI5OC1o,Bye Bye Bye,2000-03-21,0.00104,5hMd4vAfSUT1cbYCnRUako,0,8,200560,0.0408,4r8lRYnoOGdEi6YyI5OC1o,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.741,107.075,0.956,pop,-4.753,0.0615,0.911,Nelly,4,0.124,74,Nellyville,Throwback Party,04KTF78FFg8sOHC1BADqbY,Hot In Herre,2002-06-25,0,4HUUHHXBXImwksfbSPqE7q,0,11,228240,0.204,04KTF78FFg8sOHC1BADqbY,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.675,107.064,0.684,pop,-8.123,0.242,0.924,ABBA,4,0.0257,74,The Album,Throwback Party,5BckPAYcKEJuYs1eV1BHHe,Take A Chance On Me,1977-01-01,0,5fLOHW1UXr1cJrnXiU3FBt,1,11,243933,0.163,5BckPAYcKEJuYs1eV1BHHe,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.879,129.991,0.812,pop,-10.998,0.365,0.962,Aqua,4,0.0397,74,Aquarium (Special Edition),Throwback Party,5ZrDlcxIDZyjOzHdYW1ydr,Barbie Girl,1997-01-01,0.224,3hHmYc6mrl6NkmRW1ZwYvm,0,1,197960,0.017,5ZrDlcxIDZyjOzHdYW1ydr,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.711,110.621,0.975,pop,-3.904,0.0799,0.815,"Timbaland, Justin Timberlake, Nelly Furtado",4,0.0632,74,Shock Value,Throwback Party,0wbDgMuAoy7O7pL3a69uZx,Give It To Me,2007-04-02,0.000552,0V7TZQmJBgI81M9Z7GWxCI,1,8,234027,0.168,0wbDgMuAoy7O7pL3a69uZx,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.772,128.168,0.766,pop,-9.362,0.183,0.919,Depeche Mode,4,0.0353,74,Speak and Spell (Deluxe),Throwback Party,0qi4b1l0eT3jpzeNHeFXDT,Just Can't Get Enough,1981-11-02,0.0584,0Zp2eVzR9FW6lKX05lRpcu,1,0,220893,0.403,0qi4b1l0eT3jpzeNHeFXDT,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.535,103.644,0.707,pop,-19.793,0.0884,0.641,Bee Gees,4,0.0436,74,Staying Alive (Original Motion Picture Soundtrack),Throwback Party,4UDmDIqJIbrW0hMBQMFOsM,Stayin' Alive,1977-12-13,0.00615,6iqFb4EhmlHHjJGFcRgJmQ,0,10,92867,0.113,4UDmDIqJIbrW0hMBQMFOsM,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.833,95.487,0.715,pop,-5.379,0.164,0.612,Mark Morrison,4,0.108,73,Return of the Mack,Throwback Party,3jDdpx9PMlfMBS5tOBHFm9,Return of the Mack,1996-04-22,0,6plavTFCGXv5vpy0jZVtOV,1,2,213093,0.00631,3jDdpx9PMlfMBS5tOBHFm9,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
